Office,التجهيز,Subscription,Breaker,consumption,x,y
3420,5010851300,3060243811,30,724.74,39.915,29.79
3410,5001307241,33010111466,100,724.33,40.42411951,29.83688202
3440,5001439361,33120115201,160,723.69,38.24651704,30.47106803
3410,5009358131,33010927817,70,723.08,40.20482452,30.23190911
3440,5011755013,3120343350,50,721.88,38.25456704,30.46326656
3410,5009735452,3010954153,50,720.28,40.3209,29.8264
3410,5008051768,33010691722,70,719.5,40.05825727,30.02902985
3420,5001289276,33060139189,150,717.89,39.5853389,29.82989491
3410,5001290386,33010106241,100,717.87,40.20748105,29.97811574
3420,5001307722,33060158326,100,717.66,39.78553885,29.93557665
3410,5001277377,33010104309,100,717.05,40.20948059,29.87414574
3410,5001305098,33010399386,100,716.66,40.31735261,30.02060236
3410,5001323260,33010434743,100,715.41,40.1004,29.981
3410,5001301101,33010458057,100,715.29,40.01095581,29.91259863
3410,5008495503,33010731784,100,714.23,40.16203496,30.07511487
3420,5001322166,33060086737,160,713.38,39.7119,29.8305
3410,5001298429,33010108451,100,713.27,40.19669478,29.91671343
3410,5001316234,33010447591,100,713.2,40.3110836,29.95057391
3410,5008345997,33010719476,50,712.4,40.36980437,30.15734359
3410,5011229219,3011094459,30,711.76,40.06785664,30.14433517
3410,5001256934,33010083871,100,711.5,40.09167013,29.95160854
3440,5010431656,3120286137,100,710.44,38.20666588,30.452866
3410,5001309893,33010162536,100,710.16,40.2318181,30.07293829
3410,5001320898,33010508444,100,707.92,40.30788945,30.22542382
3410,5001307367,33010112033,100,707.82,40.15215,29.99273
3430,5001374884,33110212800,60,706.94,37.42273939,31.29290695
3410,5008351018,33010716591,70,706.45,40.34787435,30.10404974
3410,5001314663,33010238492,100,706.21,40.25094625,29.99799049
3410,5001316980,33010645990,60,705.11,40.42199598,29.95377751
3410,5001288606,33010125461,100,704.58,40.1819,30.0063
3420,5010762805,3060237036,150,704.51,39.66789391,29.92144018
3430,5001337033,33110059171,60,703.78,37.34792523,31.2901386
3410,5001275627,33010453678,100,702.63,40.25808336,30.10491061
3430,5001379309,33110246002,60,702.37,37.50725796,31.24182397
3410,5001315079,33010254692,100,701.65,40.24529432,29.81142572
3440,5001410219,33120063632,60,701.37,38.24369064,30.48520915
3440,5001361070,33120186042,150,701.21,38.1617777,30.56859107
3410,5001252903,33010083272,100,700.26,40.1822387,30.01333548
3440,5001443423,33120051981,200,699.6,38.20383878,30.45524085
3430,5001425261,33110155632,200,699.6,37.64961221,31.04374914
3440,5001361281,33120022649,100,699.12,38.24460232,30.47929553
3410,5001278654,33010247562,100,697.72,40.18703374,29.86407373
3410,5001321708,33010388284,100,697.48,40.08892196,29.96608053
3410,5001325707,33010389675,100,696.56,40.16824691,29.90781088
3410,5001278169,33010334499,100,696.08,40.33626589,30.10221761
3440,5004141555,33120192264,60,696.01,38.39507327,30.39106009
3410,5011371908,3011108124,70,693.89,40.2501,29.8655
3410,5001282549,33010454782,100,693.53,40.07513523,29.87155554
3410,5001245187,33010132223,100,692.78,40.2008864,29.9809319
3410,5007981042,33010683355,100,692.75,40.30289483,30.1014658
3410,5001239300,33010148303,160,692.42,40.12411864,29.99326866
3440,5001449816,33120069028,100,692.04,38.25317376,30.43116949
3440,5011635640,3120335948,40,691.8,38.27517871,30.46501731
3410,5001303770,33010190174,160,691.29,40.13148985,29.97878521
3430,5001370230,33110341235,100,690.07,37.68322403,31.00091345
3440,5011753746,3120343181,30,688.78,38.25252797,30.5363882
3440,5001340386,33120102445,150,686.09,38.19052864,30.44781942
3410,5001310136,33010355597,100,684.93,40.29756621,29.93147356
3410,5009589203,3010944068,50,684.82,40.1497449,30.09968468
3410,5001298123,33010140038,60,683.59,40.19824016,29.96606325
3440,5011710169,3120338117,50,683.26,38.17683239,30.41396282
3410,5001322729,33010330319,100,682.92,40.02835761,29.79764903
3410,5001312650,33010223604,300,681.6,39.9718111,29.80603588
3430,5001392773,33110067431,100,680.66,37.43633223,31.29316557
3410,5001320883,33010630923,160,679.64,40.27784321,30.28835209
3440,5011847903,3120345748,40,679.47,38.27830735,30.48797706
3410,5001307580,33010145464,100,679.34,40.0061002,29.87264645
3410,5001309980,33010460289,100,678.5,40.27616447,30.10988522
3410,5001240705,33010081536,100,678.21,40.17261036,30.00147875
3420,5009321258,33060211970,50,677.97,39.7681,29.9287
3410,5001230762,33010146309,150,677.22,40.26538055,29.9878216
3410,5001238788,33010115429,100,675.8,40.25105787,29.99571881
3440,5001344085,33120070548,200,675.6,38.27459836,30.48047464
3410,5010424852,3011016381,150,673.77,40.08104595,30.14839084
3410,5001330269,33010452278,150,673.46,40.18798546,29.8130373
3410,5009828674,3010959534,70,672.07,40.29393097,30.09885928
3410,5011817673,3011153611,70,670.18,40.3728,29.9003
3420,5001293766,33060155342,100,670.08,39.7599258,29.78692495
3410,5009448278,33010934286,30,669.61,40.12450485,30.00882527
3410,5001261181,33010101639,100,669.22,40.19186917,29.91885685
3440,5001415178,33120144857,200,668.8,38.45803718,30.41093442
3430,5001376952,33110363690,60,666.96,37.3101,31.3662
3440,5009719444,3120258821,30,665.29,38.24561906,30.52107976
3410,5008615826,33010745055,70,664.78,40.27926248,30.20682163
3410,5010274488,3011003089,20,663.73,40.16341376,29.99050792
3430,5001350514,33110161200,60,662.72,37.36867,31.30383
3420,5001317616,33060145847,100,660.56,39.84185382,29.8282972
3410,5001252284,33010118108,150,660.5,40.18964,29.82021
3410,5001307186,33010093411,100,659.57,40.24972983,29.96755823
3420,5011482341,3060259632,70,658.83,39.89483606,29.79358846
3410,5007960891,33010682895,100,658.08,40.01906298,29.93689141
3440,5001446052,33120149361,160,657.78,38.28424885,30.47387151
3410,5010194537,3010993124,100,656.2,40.2638,30.01977
3410,5008526179,33010731873,100,655.46,40.3619219,29.85403281
3410,5001257546,33010101227,100,655.31,40.21273838,29.87549627
3410,5008565952,33010739961,50,655.3,40.23832,30.02972
3410,5001299867,33010518039,100,654.97,40.41536453,29.89700273
3410,5001311438,33010446323,100,654.49,40.24709208,30.10617675
3440,5001340038,33120118338,200,654,38.17014394,30.48878345
3440,5011862067,3120346754,200,653.2,38.2805,30.5173
3430,5001384880,33110214519,60,652.03,37.58305114,31.37672816
3410,5008716945,33010750771,70,651.18,40.34568156,30.0891516
3410,5009443721,33010932693,70,651.17,40.24943325,30.20661557
3410,5001280413,33010425431,160,650.02,40.27,29.8275
3410,5008472002,33010730231,100,647.64,39.97337423,30.01794446
3410,5009149857,33010799332,70,646.11,40.3007,29.87682
3440,5009117422,33120238461,300,645.6,38.10200471,30.60618852
3440,5001343834,33120037211,60,645.3,38.25039251,30.48313077
3410,5001302423,33010429350,100,643.79,40.12689777,30.0667475
3420,5011634402,3060266271,50,643.36,39.88016023,29.80512507
3440,5001438934,33120179914,100,638.61,38.31020587,30.489698
3410,5001315488,33010300329,100,637.92,40.30729718,30.15496148
3420,5011241283,3060253414,50,637.73,39.88232342,29.79896235
3410,5001319035,33010402651,100,636.99,40.08647038,29.94188546
3410,5001326149,33010450381,30,636.91,40.31614961,29.94221747
3440,5001386252,33120075080,160,636.2,38.18598153,30.52552463
3410,5001308549,33010628264,100,636.07,40.29608909,30.09245453
3410,5001280244,33010321006,100,635.15,40.31086,30.02458
3410,5001323283,33010404216,160,634.32,40.10443821,30.07655146
3410,5001240910,33010131306,160,633.77,40.17318355,29.99571772
3410,5001324088,33010345204,100,633.36,40.40254178,30.08272815
3410,5001298925,33010487756,100,633.12,40.3518,30.0616
3410,5001300420,33010324456,160,632.93,40.0420803,29.91574608
3430,5001392990,33110231832,60,632.17,37.6409129,31.02387913
3440,5001366935,33120154110,160,631.57,38.37996741,30.40882198
3410,5001236648,33010052839,100,631.11,40.2343,29.98816
3410,5001283797,33010321338,100,630.92,40.34752673,30.05255137
3410,5009348009,33010927675,70,629.21,40.39453,30.04146
3420,5001302974,33060111821,150,628.31,39.7892,29.9109
3440,5001344492,33120086950,160,628.13,38.28313543,30.48467148
3410,5001232417,33010130523,100,628,40.2718,30.1563
3410,5008886750,33010773327,150,627.75,39.96969,30.01274
3410,5001296049,33010397391,100,627.71,40.02484585,29.81173868
3430,5001370621,33110309416,60,627.46,37.37394309,31.32865269
3430,5008258487,33110401324,100,625.58,37.54203729,31.18855884
3410,5001308659,33010644482,100,625.25,40.09874335,30.03410406
3410,5001329704,33010406060,100,623.47,40.14037001,30.00191359
3440,5011770534,3120343233,40,623.17,38.71078671,30.31689245
3440,5001349251,33120020831,100,622.93,38.2373112,30.5033979
3410,5008051776,33010688951,100,622.57,40.1157,29.9801
3410,5001851469,33010658343,30,621.86,40.10297,29.84524
3440,5001409798,33120012974,60,621.82,38.69569527,30.2990673
3410,5001285561,33010455341,100,621.77,40.26584324,30.0360146
3410,5008746288,33010759088,100,621.02,40.30134874,30.25003055
3410,5001271919,33010408799,100,620.53,40.25616736,30.08666386
3430,5011150107,3110533477,100,620.51,37.51510173,31.23700804
3410,5001288361,33010158060,100,616.86,40.23258067,30.08883257
3410,5001227687,33010129649,100,616.83,40.14034209,29.85993716
3420,5004160144,33060174769,100,614.64,39.4569,29.8374
3410,5001290976,33010427014,100,612.26,40.31775978,30.02095569
3410,5011812359,3011153756,70,611.57,40.3049,29.9747
3420,5011383443,3060255821,600,610.8,38.8767,29.8289
3420,5001318726,33060055516,150,610.01,39.75592317,29.91195001
3410,5011335044,3011108920,100,609.61,39.99155287,29.87496138
3440,5001369707,33120072991,200,609.6,38.22518997,30.43302557
3410,5001219055,33010079117,100,609.22,40.22393964,29.87482431
3410,5001306995,33010110521,100,608.4,40.10541071,30.0097033
3440,5001376708,33120106865,200,608.4,38.44505519,30.41643616
3410,5001275415,33010468939,100,608,40.13488763,29.92620642
3410,5001292346,33010456339,60,607.09,40.32850325,30.02598847
3440,5001335887,33120101626,200,605.6,38.17923981,30.53640801
3410,5001298683,33010487522,100,605.45,40.4235092,29.83770136
3420,5001286722,33060032718,200,603.6,39.8838,29.8196
3440,5001431232,33120066447,100,603.26,38.26798262,30.46073328
3410,5012118301,3011185965,70,599.27,40.32280684,29.94294242
3420,5001314527,33060022936,200,599.2,39.7824,29.9147
3420,5007893338,33060175443,60,599.04,39.41221401,29.83629341
3420,5001305129,33060052265,100,598.25,39.88605,29.80887
3410,5001281300,33010074522,160,597.25,40.32639713,30.08690004
3410,5001267991,33010408242,60,597.14,40.2303654,29.88758054
3410,5001314523,33010284360,160,596.4,40.24584168,30.17510303
3440,5011277495,3120327051,70,595.07,38.23955428,30.49440936
3440,5004135717,33120191641,200,592.8,38.278781,30.43181978
3410,5008554992,33010737751,100,591.64,40.1906519,29.81474865
3440,5011458264,3120329468,40,590.49,38.12519264,30.56353679
3440,5009204438,33120242348,150,590.34,38.22106,30.47229
3420,5001328342,33060103758,200,590,39.56692875,29.86515029
3430,5001421614,33110088235,100,589.97,37.36377046,31.27773994
3440,5001380920,33120074411,150,589.31,38.22834,30.42697
3410,5001239614,33010116159,100,588.76,39.99691885,29.87306933
3410,5001298519,33010108809,100,588.14,40.21462009,30.32253809
3410,5001227882,33010096332,100,587.84,40.19927482,29.82180718
3410,5009719177,3010953165,70,584.91,40.09845,29.92297
3410,5001241032,33010081723,100,584.5,40.0964,29.9722
3440,5008720119,33120225946,100,583.02,38.32851176,30.41702545
3440,5011689769,3120337862,50,581.68,38.2616,30.4535
3430,5009469619,33110463891,70,580.58,37.72666,30.98763
3410,5001280458,33010395206,100,578.91,40.08096537,29.91671458
3410,5001319214,33010285509,160,578.57,40.33063338,30.05208745
3410,5001271263,33010363731,160,578.26,40.1068713,30.07354692
3420,5001330590,33060060051,160,575.81,39.67746749,29.66001099
3420,5001322576,33060086989,160,575.61,39.75990362,29.927723
3410,5001248559,33010117540,100,575.09,40.23942331,29.98170902
3410,5001281456,33010074621,100,573.68,40.32852009,30.08195484
3410,5001253006,33010083325,100,573.44,40.22610304,29.96225389
3410,5001286970,33010411284,60,572.69,40.23033952,29.83464588
3440,5011940081,3120348534,100,572.54,38.185,30.4178
3440,5001397174,33120076668,200,571.6,38.15002358,30.46510296
3410,5001235611,33010115269,100,570.81,40.20059106,29.97125163
3430,5001444086,33110108820,100,567.62,37.40886994,31.27213391
3410,5010056270,3010976240,50,566.54,40.03877384,29.81907216
3410,5001319152,33010616451,100,565.72,40.2418595,29.99948813
3410,5008216036,33010706745,150,564.52,40.38392,29.87081
3410,5008512013,33010733241,70,563.88,40.15044378,30.12659115
3430,5001350375,33110144611,60,563.55,37.43679747,31.29398225
3440,5001339937,33120134421,200,561.6,38.38029948,30.41522894
3440,5001367468,33120154479,160,560,38.12845252,30.57202701
3420,5011107847,3060250136,70,559.67,39.88449471,29.81250597
3420,5001304674,33060035854,150,558.21,39.8388,29.9336
3440,5001430721,33120066151,160,557.49,38.27645341,30.47991215
3410,5001312555,33010342104,100,557.2,40.41966467,29.86406331
3440,5011665443,3120337432,70,557.12,38.2696531,30.46305087
3410,5001322906,33010434467,100,556.63,40.14893922,29.93183442
3410,5001330484,33010406696,100,556.22,39.9962,29.8726
3420,5001326799,33060026720,400,555.2,39.7857,29.8892
3410,5009708653,3010950824,100,553.94,39.86648134,29.79355616
3440,5001390098,33120141416,60,553.61,38.17441524,30.44488653
3430,5001366138,33110146769,100,553.01,37.42208675,31.31070444
3430,5001362151,33110275318,100,552.38,37.58150518,31.12121399
3440,5001367403,33120022952,90,552.16,38.25928937,30.4882318
3410,5001272368,33010409061,160,551.73,40.05576464,29.94960852
3410,5001280599,33010380295,100,551.68,40.123039,29.9651575
3430,5001333298,33110207274,100,551.5,37.67692119,31.02609424
3410,5001313862,33010614920,160,551.05,40.11087381,30.01959581
3410,5011077152,3011083203,70,550.88,40.39949034,29.93186461
3410,5010943142,3011070401,70,549.75,40.4018161,29.97033132
3430,5001409511,33110120001,100,547.63,37.36709123,31.29503012
3440,5011997700,3120350579,30,547.57,38.1523,30.555
3420,5001397920,33060169811,60,547.56,39.44950641,29.8308545
3430,5001416723,33110120682,100,547.28,37.405999,31.26955044
3410,5001277760,33010122737,100,547.2,40.251696,29.80748258
3420,5001324729,33060010391,100,547.16,39.8749,29.7916
3410,5001310490,33010253551,100,546.37,40.018,29.8695
3410,5001245597,33010082542,100,545.89,40.22781215,29.88226012
3440,5010877096,3120307694,70,545.12,38.1117,30.5822
3440,5010918057,3120311374,50,544.31,38.1412,30.4839
3440,5001431144,33120066394,200,540,38.15243201,30.46093905
3410,5001291480,33010412263,100,539.18,40.22606166,29.99918861
3410,5008039905,33010688066,100,538.69,40.20674097,30.15012385
3430,5001417195,33110053703,100,538.19,37.37223696,31.30585823
3410,5001267628,33010230304,100,536.78,40.24065803,30.1116298
3410,5001236615,33010097939,100,536.31,40.1883586,29.86046593
3430,5001427848,33110122515,100,535.73,37.33952251,31.29191865
3420,5009656404,3060218200,100,535.11,39.6379,29.8227
3410,5001289170,33010639203,30,534.81,40.311,30.0845
3410,5008842156,33010768819,50,533.61,40.38670619,29.83117206
3410,5001278390,33010291444,160,533.05,40.25,30.0218
3410,5001292087,33010456188,100,532.59,40.27586,29.82423
3440,5001423439,33120146136,150,532.24,38.23570685,30.42892141
3420,5001329826,33060074629,100,531.19,39.83142001,29.83264023
3440,5011736325,3120339357,40,530.71,38.24788783,30.43101401
3410,5001277839,33010453794,160,530.58,40.38025145,29.82222246
3410,5008963835,33010777569,30,530.06,40.3078,30.2275
3440,5001373879,33120139006,150,525.45,38.22345331,30.42159156
3410,5010500841,3011030255,200,524.8,40.27291973,30.10059986
3410,5001288447,33010455832,100,524.58,40.25196196,30.17575637
3420,5001326651,33060058376,160,524.38,39.57320034,29.8450162
3440,5001394617,33120076381,100,523.83,38.22831826,30.42714546
3420,5001299756,33060034623,80,520.56,39.88233322,29.81493672
3410,5001297327,33010368067,100,520.28,40.24579425,30.26475497
3420,5009207943,33060209158,50,520.02,39.87645096,29.78992473
3410,5001315745,33010417152,100,519.74,40.09824722,29.83280697
3410,5010509743,3011031252,200,519.6,40.07412071,29.99522693
3430,5008327820,33110402484,70,519.53,37.5471584,31.22570452
3410,5001312353,33010356450,150,518.61,40.24966253,30.16290761
3410,5001286874,33010278442,100,518.23,40.15089699,30.01375402
3410,5001296830,33010338246,100,516.69,40.25327971,29.99209871
3410,5008476838,33010729651,70,515.37,40.01504832,29.93354174
3440,5001336493,33120085854,100,514.95,38.22452003,30.42774046
3410,5001287876,33010263781,160,514.34,40.31029988,30.02870621
3410,5001310919,33010521099,60,513.85,40.10233839,30.1319493
3410,5008379265,33010722909,100,513.03,40.22606271,29.99919067
3410,5001291322,33010442315,60,512.04,40.29749164,30.31697541
3410,5001296109,33010397434,160,511.81,40.28490783,30.0811129
